Year,Month,Day,Failures,Downtime (min),Operating (min),MTBF (min),MTTR (min),Availability (%)
2024,June,18,3,76.5,1296.0,432.0,25.5,94.1
2024,June,19,2,50.2,1296.0,648.0,25.1,96.13
2024,June,20,0,4.6,1296.0,,,99.65
2024,June,21,1,24.0,1296.0,1296.0,24.0,98.15
2024,June,22,3,78.7,1296.0,432.0,26.2,93.93
2024,June,23,1,24.5,1296.0,1296.0,24.5,98.11
2024,June,24,0,2.4,1296.0,,,99.81
2024,June,25,1,23.0,1296.0,1296.0,23.0,98.23
2024,June,26,0,0.4,1296.0,,,99.97
2024,June,27,1,26.7,1296.0,1296.0,26.7,97.94
2024,June,28,1,22.7,1296.0,1296.0,22.7,98.25
2024,June,29,2,51.3,1296.0,648.0,25.6,96.04
2024,June,30,0,0.0,1296.0,,,100.0
2024,July,1,1,31.4,1161.3,1161.3,31.4,97.3
2024,July,2,2,61.9,1161.3,580.6,30.9,94.67
2024,July,3,0,0.0,1161.3,,,100.0
2024,July,4,2,60.8,1161.3,580.6,30.4,94.76
2024,July,5,2,57.9,1161.3,580.6,28.9,95.01
2024,July,6,2,59.9,1161.3,580.6,29.9,94.84
2024,July,7,0,0.0,1161.3,,,100.0
2024,July,8,2,58.2,1161.3,580.6,29.1,94.99
2024,July,9,0,0.0,1161.3,,,100.0
2024,July,10,0,0.0,1161.3,,,100.0
2024,July,11,2,58.7,1161.3,580.6,29.4,94.95
2024,July,12,0,0.0,1161.3,,,100.0
2024,July,13,1,28.6,1161.3,1161.3,28.6,97.54
2024,July,14,1,28.6,1161.3,1161.3,28.6,97.54
2024,July,15,3,89.9,1161.3,387.1,30.0,92.26
2024,July,16,1,28.9,1161.3,1161.3,28.9,97.51
2024,July,17,0,0.0,1161.3,,,100.0
2024,July,18,0,0.0,1161.3,,,100.0
2024,July,19,1,26.1,1161.3,1161.3,26.1,97.75
2024,July,20,1,28.7,1161.3,1161.3,28.7,97.53
2024,July,21,1,30.4,1161.3,1161.3,30.4,97.38
2024,July,22,3,88.8,1161.3,387.1,29.6,92.35
2024,July,23,1,31.7,1161.3,1161.3,31.7,97.27
2024,July,24,2,59.1,1161.3,580.6,29.6,94.91
2024,July,25,1,32.9,1161.3,1161.3,32.9,97.17
2024,July,26,0,0.5,1161.3,,,99.96
2024,July,27,1,29.3,1161.3,1161.3,29.3,97.48
2024,July,28,2,58.3,1161.3,580.6,29.1,94.98
2024,July,29,1,28.7,1161.3,1161.3,28.7,97.53
2024,July,30,0,0.5,1161.3,,,99.96
2024,July,31,0,0.0,1161.3,,,100.0
2024,August,1,2,71.0,1207.7,603.9,35.5,94.12
2024,August,2,0,2.7,1207.7,,,99.78
2024,August,3,1,34.5,1207.7,1207.7,34.5,97.14
2024,August,4,1,35.9,1207.7,1207.7,35.9,97.03
2024,August,5,3,104.6,1207.7,402.6,34.9,91.34
2024,August,6,2,69.6,1207.7,603.9,34.8,94.24
2024,August,7,1,33.4,1207.7,1207.7,33.4,97.23
2024,August,8,0,2.0,1207.7,,,99.83
2024,August,9,3,110.8,1207.7,402.6,36.9,90.83
2024,August,10,2,64.1,1207.7,603.9,32.0,94.69
2024,August,11,3,107.6,1207.7,402.6,35.9,91.09
2024,August,12,2,70.0,1207.7,603.9,35.0,94.2
2024,August,13,1,32.0,1207.7,1207.7,32.0,97.35
2024,August,14,1,28.0,1207.7,1207.7,28.0,97.68
2024,August,15,3,107.9,1207.7,402.6,36.0,91.07
2024,August,16,1,33.6,1207.7,1207.7,33.6,97.22
2024,August,17,0,0.0,1207.7,,,100.0
2024,August,18,0,1.4,1207.7,,,99.88
2024,August,19,1,38.5,1207.7,1207.7,38.5,96.81
2024,August,20,1,39.9,1207.7,1207.7,39.9,96.7
2024,August,21,3,105.6,1207.7,402.6,35.2,91.26
2024,August,22,1,36.2,1207.7,1207.7,36.2,97.0
2024,August,23,1,36.1,1207.7,1207.7,36.1,97.01
2024,August,24,2,70.9,1207.7,603.9,35.5,94.13
2024,August,25,1,32.0,1207.7,1207.7,32.0,97.35
2024,August,26,0,0.7,1207.7,,,99.94
2024,August,27,2,71.4,1207.7,603.9,35.7,94.09
2024,August,28,1,31.5,1207.7,1207.7,31.5,97.39
2024,August,29,1,35.0,1207.7,1207.7,35.0,97.1
2024,August,30,1,36.6,1207.7,1207.7,36.6,96.97
2024,August,31,0,1.4,1207.7,,,99.88
2024,September,1,1,32.2,1248.0,1248.0,32.2,97.42
2024,September,2,5,161.4,1248.0,249.6,32.3,87.07
2024,September,3,1,33.4,1248.0,1248.0,33.4,97.32
2024,September,4,1,29.2,1248.0,1248.0,29.2,97.66
2024,September,5,1,33.1,1248.0,1248.0,33.1,97.35
2024,September,6,1,33.3,1248.0,1248.0,33.3,97.33
2024,September,7,1,32.2,1248.0,1248.0,32.2,97.42
2024,September,8,2,69.2,1248.0,624.0,34.6,94.46
2024,September,9,1,28.3,1248.0,1248.0,28.3,97.73
2024,September,10,1,36.1,1248.0,1248.0,36.1,97.11
2024,September,11,0,2.1,1248.0,,,99.83
2024,September,12,2,68.4,1248.0,624.0,34.2,94.52
2024,September,13,1,33.9,1248.0,1248.0,33.9,97.28
2024,September,14,1,27.8,1248.0,1248.0,27.8,97.77
2024,September,15,3,98.0,1248.0,416.0,32.7,92.15
2024,September,16,2,67.4,1248.0,624.0,33.7,94.6
2024,September,17,2,67.9,1248.0,624.0,34.0,94.56
2024,September,18,1,32.5,1248.0,1248.0,32.5,97.4
2024,September,19,2,66.1,1248.0,624.0,33.0,94.7
2024,September,20,1,33.3,1248.0,1248.0,33.3,97.33
2024,September,21,2,68.5,1248.0,624.0,34.2,94.51
2024,September,22,2,64.3,1248.0,624.0,32.1,94.85
2024,September,23,1,35.4,1248.0,1248.0,35.4,97.16
2024,September,24,2,64.5,1248.0,624.0,32.2,94.83
2024,September,25,2,62.6,1248.0,624.0,31.3,94.98
2024,September,26,2,65.9,1248.0,624.0,33.0,94.72
2024,September,27,1,36.0,1248.0,1248.0,36.0,97.12
2024,September,28,0,0.0,1248.0,,,100.0
2024,September,29,0,0.0,1248.0,,,100.0
2024,September,30,0,4.2,1248.0,,,99.66
2024,October,1,1,40.7,1254.2,1254.2,40.7,96.75
2024,October,2,2,91.2,1254.2,627.1,45.6,92.73
2024,October,3,1,47.7,1254.2,1254.2,47.7,96.2
2024,October,4,0,5.3,1254.2,,,99.58
2024,October,5,0,0.0,1254.2,,,100.0
2024,October,6,2,85.5,1254.2,627.1,42.8,93.18
2024,October,7,1,44.8,1254.2,1254.2,44.8,96.43
2024,October,8,1,47.2,1254.2,1254.2,47.2,96.24
2024,October,9,2,91.6,1254.2,627.1,45.8,92.7
2024,October,10,0,0.0,1254.2,,,100.0
2024,October,11,0,0.0,1254.2,,,100.0
2024,October,12,2,89.0,1254.2,627.1,44.5,92.9
2024,October,13,1,39.0,1254.2,1254.2,39.0,96.89
2024,October,14,0,0.0,1254.2,,,100.0
2024,October,15,1,45.3,1254.2,1254.2,45.3,96.39
2024,October,16,3,136.1,1254.2,418.1,45.4,89.15
2024,October,17,1,46.8,1254.2,1254.2,46.8,96.27
2024,October,18,2,95.1,1254.2,627.1,47.5,92.42
2024,October,19,3,134.4,1254.2,418.1,44.8,89.28
2024,October,20,2,94.6,1254.2,627.1,47.3,92.46
2024,October,21,2,90.3,1254.2,627.1,45.1,92.8
2024,October,22,0,0.0,1254.2,,,100.0
2024,October,23,0,0.0,1254.2,,,100.0
2024,October,24,1,40.1,1254.2,1254.2,40.1,96.8
2024,October,25,2,80.6,1254.2,627.1,40.3,93.57
2024,October,26,3,132.2,1254.2,418.1,44.1,89.46
2024,October,27,3,131.5,1254.2,418.1,43.8,89.52
2024,October,28,1,46.4,1254.2,1254.2,46.4,96.3
2024,October,29,2,86.1,1254.2,627.1,43.0,93.14
2024,October,30,0,1.8,1254.2,,,99.86
2024,October,31,3,132.6,1254.2,418.1,44.2,89.43
2024,November,1,2,39.6,1200.0,600.0,19.8,96.7
2024,November,2,5,96.9,1200.0,240.0,19.4,91.92
2024,November,3,2,40.5,1200.0,600.0,20.2,96.62
2024,November,4,2,38.1,1200.0,600.0,19.1,96.83
2024,November,5,2,37.9,1200.0,600.0,18.9,96.84
2024,November,6,2,37.4,1200.0,600.0,18.7,96.88
2024,November,7,1,20.4,1200.0,1200.0,20.4,98.3
2024,November,8,1,17.0,1200.0,1200.0,17.0,98.58
2024,November,9,0,2.1,1200.0,,,99.83
2024,November,10,2,39.4,1200.0,600.0,19.7,96.72
2024,November,11,2,40.4,1200.0,600.0,20.2,96.63
2024,November,12,0,0.1,1200.0,,,99.99
2024,November,13,3,58.6,1200.0,400.0,19.5,95.12
2024,November,14,0,0.0,1200.0,,,100.0
2024,November,15,0,1.3,1200.0,,,99.89
2024,November,16,0,0.0,1200.0,,,100.0
2024,November,17,1,20.0,1200.0,1200.0,20.0,98.33
2024,November,18,1,21.2,1200.0,1200.0,21.2,98.23
2024,November,19,0,1.9,1200.0,,,99.84
2024,November,20,1,18.3,1200.0,1200.0,18.3,98.47
2024,November,21,3,55.6,1200.0,400.0,18.5,95.37
2024,November,22,2,41.5,1200.0,600.0,20.8,96.54
2024,November,23,2,38.5,1200.0,600.0,19.2,96.79
2024,November,24,1,20.9,1200.0,1200.0,20.9,98.26
2024,November,25,0,0.0,1200.0,,,100.0
2024,November,26,1,19.1,1200.0,1200.0,19.1,98.41
2024,November,27,1,19.0,1200.0,1200.0,19.0,98.42
2024,November,28,1,20.0,1200.0,1200.0,20.0,98.33
2024,November,29,1,19.7,1200.0,1200.0,19.7,98.36
2024,November,30,0,1.7,1200.0,,,99.86
2024,December,1,2,35.7,1207.7,603.9,17.9,97.04
2024,December,2,2,32.8,1207.7,603.9,16.4,97.28
2024,December,3,2,34.3,1207.7,603.9,17.1,97.16
2024,December,4,2,34.7,1207.7,603.9,17.4,97.13
2024,December,5,3,51.5,1207.7,402.6,17.2,95.74
2024,December,6,2,35.3,1207.7,603.9,17.6,97.08
2024,December,7,1,18.4,1207.7,1207.7,18.4,98.48
2024,December,8,1,16.2,1207.7,1207.7,16.2,98.66
2024,December,9,2,33.0,1207.7,603.9,16.5,97.27
2024,December,10,1,16.8,1207.7,1207.7,16.8,98.61
2024,December,11,0,0.0,1207.7,,,100.0
2024,December,12,0,1.6,1207.7,,,99.87
2024,December,13,2,33.7,1207.7,603.9,16.9,97.21
2024,December,14,2,33.9,1207.7,603.9,16.9,97.19
2024,December,15,2,35.8,1207.7,603.9,17.9,97.04
2024,December,16,0,1.0,1207.7,,,99.92
2024,December,17,2,35.9,1207.7,603.9,17.9,97.03
2024,December,18,0,0.0,1207.7,,,100.0
2024,December,19,3,50.4,1207.7,402.6,16.8,95.83
2024,December,20,1,17.2,1207.7,1207.7,17.2,98.58
2024,December,21,4,68.3,1207.7,301.9,17.1,94.34
2024,December,22,0,0.0,1207.7,,,100.0
2024,December,23,2,36.2,1207.7,603.9,18.1,97.0
2024,December,24,2,35.6,1207.7,603.9,17.8,97.05
2024,December,25,3,51.7,1207.7,402.6,17.2,95.72
2024,December,26,4,67.7,1207.7,301.9,16.9,94.39
2024,December,27,2,33.2,1207.7,603.9,16.6,97.25
2024,December,28,0,0.0,1207.7,,,100.0
2024,December,29,2,35.0,1207.7,603.9,17.5,97.1
2024,December,30,1,18.2,1207.7,1207.7,18.2,98.49
2024,December,31,2,33.8,1207.7,603.9,16.9,97.2
2025,January,1,2,55.5,1254.2,627.1,27.8,95.57
2025,January,2,0,0.0,1254.2,,,100.0
2025,January,3,2,57.5,1254.2,627.1,28.8,95.42
2025,January,4,3,85.9,1254.2,418.1,28.6,93.15
2025,January,5,2,58.0,1254.2,627.1,29.0,95.38
2025,January,6,0,0.0,1254.2,,,100.0
2025,January,7,1,28.6,1254.2,1254.2,28.6,97.72
2025,January,8,3,85.0,1254.2,418.1,28.3,93.22
2025,January,9,1,29.8,1254.2,1254.2,29.8,97.62
2025,January,10,0,2.8,1254.2,,,99.78
2025,January,11,1,30.6,1254.2,1254.2,30.6,97.56
2025,January,12,1,26.8,1254.2,1254.2,26.8,97.86
2025,January,13,1,28.2,1254.2,1254.2,28.2,97.75
2025,January,14,3,84.1,1254.2,418.1,28.0,93.29
2025,January,15,0,0.0,1254.2,,,100.0
2025,January,16,1,28.5,1254.2,1254.2,28.5,97.73
2025,January,17,1,30.0,1254.2,1254.2,30.0,97.61
2025,January,18,0,0.0,1254.2,,,100.0
2025,January,19,1,27.2,1254.2,1254.2,27.2,97.83
2025,January,20,2,56.2,1254.2,627.1,28.1,95.52
2025,January,21,0,0.0,1254.2,,,100.0
2025,January,22,0,0.0,1254.2,,,100.0
2025,January,23,0,1.5,1254.2,,,99.88
2025,January,24,1,26.8,1254.2,1254.2,26.8,97.86
2025,January,25,0,0.1,1254.2,,,99.99
2025,January,26,2,59.0,1254.2,627.1,29.5,95.3
2025,January,27,3,87.6,1254.2,418.1,29.2,93.02
2025,January,28,0,1.7,1254.2,,,99.86
2025,January,29,0,0.0,1254.2,,,100.0
2025,January,30,1,29.4,1254.2,1254.2,29.4,97.66
2025,January,31,1,33.2,1254.2,1254.2,33.2,97.35
2025,February,1,1,33.4,1234.3,1234.3,33.4,97.29
2025,February,2,2,56.7,1234.3,617.1,28.4,95.41
2025,February,3,0,0.0,1234.3,,,100.0
2025,February,4,2,59.7,1234.3,617.1,29.9,95.16
2025,February,5,1,26.5,1234.3,1234.3,26.5,97.85
2025,February,6,1,26.4,1234.3,1234.3,26.4,97.86
2025,February,7,2,58.4,1234.3,617.1,29.2,95.27
2025,February,8,3,84.1,1234.3,411.4,28.0,93.19
2025,February,9,1,31.4,1234.3,1234.3,31.4,97.46
2025,February,10,2,58.8,1234.3,617.1,29.4,95.24
2025,February,11,1,32.1,1234.3,1234.3,32.1,97.4
2025,February,12,2,57.9,1234.3,617.1,28.9,95.31
2025,February,13,1,30.8,1234.3,1234.3,30.8,97.5
2025,February,14,2,57.9,1234.3,617.1,28.9,95.31
2025,February,15,1,27.2,1234.3,1234.3,27.2,97.8
2025,February,16,0,3.6,1234.3,,,99.71
2025,February,17,2,58.8,1234.3,617.1,29.4,95.24
2025,February,18,1,29.1,1234.3,1234.3,29.1,97.64
2025,February,19,2,59.8,1234.3,617.1,29.9,95.16
2025,February,20,2,58.3,1234.3,617.1,29.1,95.28
2025,February,21,1,29.1,1234.3,1234.3,29.1,97.64
2025,February,22,1,27.1,1234.3,1234.3,27.1,97.8
2025,February,23,1,28.8,1234.3,1234.3,28.8,97.67
2025,February,24,1,32.1,1234.3,1234.3,32.1,97.4
2025,February,25,3,86.6,1234.3,411.4,28.9,92.98
2025,February,26,1,35.4,1234.3,1234.3,35.4,97.13
2025,February,27,2,59.7,1234.3,617.1,29.9,95.16
2025,February,28,2,57.3,1234.3,617.1,28.6,95.36
2025,March,1,1,26.9,1254.2,1254.2,26.9,97.86
2025,March,2,2,52.8,1254.2,627.1,26.4,95.79
2025,March,3,1,28.2,1254.2,1254.2,28.2,97.75
2025,March,4,2,57.1,1254.2,627.1,28.6,95.45
2025,March,5,0,0.9,1254.2,,,99.93
2025,March,6,2,55.2,1254.2,627.1,27.6,95.6
2025,March,7,2,52.1,1254.2,627.1,26.1,95.85
2025,March,8,1,23.1,1254.2,1254.2,23.1,98.16
2025,March,9,0,0.0,1254.2,,,100.0
2025,March,10,0,0.0,1254.2,,,100.0
2025,March,11,2,52.5,1254.2,627.1,26.2,95.81
2025,March,12,0,0.3,1254.2,,,99.98
2025,March,13,0,1.1,1254.2,,,99.91
2025,March,14,3,78.2,1254.2,418.1,26.1,93.76
2025,March,15,1,28.2,1254.2,1254.2,28.2,97.75
2025,March,16,0,0.0,1254.2,,,100.0
2025,March,17,0,3.7,1254.2,,,99.7
2025,March,18,1,23.0,1254.2,1254.2,23.0,98.17
2025,March,19,1,26.6,1254.2,1254.2,26.6,97.88
2025,March,20,1,25.9,1254.2,1254.2,25.9,97.93
2025,March,21,1,24.3,1254.2,1254.2,24.3,98.06
2025,March,22,0,0.0,1254.2,,,100.0
2025,March,23,5,133.0,1254.2,250.8,26.6,89.4
2025,March,24,0,0.0,1254.2,,,100.0
2025,March,25,3,81.4,1254.2,418.1,27.1,93.51
2025,March,26,4,104.8,1254.2,313.6,26.2,91.64
2025,March,27,2,49.2,1254.2,627.1,24.6,96.08
2025,March,28,5,133.3,1254.2,250.8,26.7,89.37
2025,March,29,0,0.0,1254.2,,,100.0
2025,March,30,1,30.8,1254.2,1254.2,30.8,97.54
2025,March,31,1,24.6,1254.2,1254.2,24.6,98.04
2025,April,1,1,23.7,1200.0,1200.0,23.7,98.02
2025,April,2,1,24.2,1200.0,1200.0,24.2,97.98
2025,April,3,0,1.7,1200.0,,,99.86
2025,April,4,2,47.3,1200.0,600.0,23.6,96.06
2025,April,5,0,0.8,1200.0,,,99.93
2025,April,6,3,65.8,1200.0,400.0,21.9,94.52
2025,April,7,1,23.0,1200.0,1200.0,23.0,98.08
2025,April,8,4,94.7,1200.0,300.0,23.7,92.11
2025,April,9,0,0.8,1200.0,,,99.93
2025,April,10,0,3.2,1200.0,,,99.73
2025,April,11,2,47.1,1200.0,600.0,23.6,96.08
2025,April,12,0,0.0,1200.0,,,100.0
2025,April,13,2,46.1,1200.0,600.0,23.1,96.16
2025,April,14,3,71.1,1200.0,400.0,23.7,94.08
2025,April,15,0,1.2,1200.0,,,99.9
2025,April,16,1,23.2,1200.0,1200.0,23.2,98.07
2025,April,17,1,23.1,1200.0,1200.0,23.1,98.08
2025,April,18,1,22.6,1200.0,1200.0,22.6,98.12
2025,April,19,2,48.7,1200.0,600.0,24.4,95.94
2025,April,20,1,23.3,1200.0,1200.0,23.3,98.06
2025,April,21,0,0.0,1200.0,,,100.0
2025,April,22,3,70.8,1200.0,400.0,23.6,94.1
2025,April,23,3,70.3,1200.0,400.0,23.4,94.14
2025,April,24,4,93.4,1200.0,300.0,23.4,92.22
2025,April,25,1,21.3,1200.0,1200.0,21.3,98.23
2025,April,26,2,46.0,1200.0,600.0,23.0,96.17
2025,April,27,1,21.9,1200.0,1200.0,21.9,98.17
2025,April,28,1,20.4,1200.0,1200.0,20.4,98.3
2025,April,29,0,2.7,1200.0,,,99.77
2025,April,30,2,45.7,1200.0,600.0,22.9,96.19
2025,May,1,0,0.0,1207.7,,,100.0
2025,May,2,0,1.9,1207.7,,,99.84
2025,May,3,2,53.3,1207.7,603.9,26.6,95.59
2025,May,4,0,0.0,1207.7,,,100.0
2025,May,5,1,25.1,1207.7,1207.7,25.1,97.92
2025,May,6,1,28.5,1207.7,1207.7,28.5,97.64
2025,May,7,2,56.1,1207.7,603.9,28.1,95.35
2025,May,8,0,0.0,1207.7,,,100.0
2025,May,9,0,0.9,1207.7,,,99.93
2025,May,10,0,0.8,1207.7,,,99.93
2025,May,11,2,55.4,1207.7,603.9,27.7,95.41
2025,May,12,1,27.4,1207.7,1207.7,27.4,97.73
2025,May,13,1,27.2,1207.7,1207.7,27.2,97.75
2025,May,14,2,55.1,1207.7,603.9,27.6,95.44
2025,May,15,4,117.0,1207.7,301.9,29.2,90.31
2025,May,16,3,85.1,1207.7,402.6,28.4,92.95
2025,May,17,2,55.0,1207.7,603.9,27.5,95.45
2025,May,18,3,83.2,1207.7,402.6,27.7,93.11
2025,May,19,1,28.2,1207.7,1207.7,28.2,97.66
2025,May,20,0,1.6,1207.7,,,99.87
2025,May,21,4,111.3,1207.7,301.9,27.8,90.78
2025,May,22,3,83.5,1207.7,402.6,27.8,93.09
2025,May,23,1,31.0,1207.7,1207.7,31.0,97.43
2025,May,24,1,28.1,1207.7,1207.7,28.1,97.67
2025,May,25,0,0.0,1207.7,,,100.0
2025,May,26,2,54.5,1207.7,603.9,27.2,95.49
2025,May,27,1,30.1,1207.7,1207.7,30.1,97.51
2025,May,28,1,27.9,1207.7,1207.7,27.9,97.69
2025,May,29,0,2.3,1207.7,,,99.81
2025,May,30,1,25.8,1207.7,1207.7,25.8,97.86
2025,May,31,0,1.6,1207.7,,,99.87
2025,June,1,1,29.8,1296.0,1296.0,29.8,97.7
2025,June,2,1,32.9,1296.0,1296.0,32.9,97.46
2025,June,3,2,63.6,1296.0,648.0,31.8,95.09
2025,June,4,0,0.0,1296.0,,,100.0
2025,June,5,0,1.0,1296.0,,,99.92
2025,June,6,5,159.9,1296.0,259.2,32.0,87.66
2025,June,7,3,95.8,1296.0,432.0,31.9,92.61
2025,June,8,3,94.1,1296.0,432.0,31.4,92.74
2025,June,9,0,0.0,1296.0,,,100.0
2025,June,10,2,62.6,1296.0,648.0,31.3,95.17
2025,June,11,1,34.2,1296.0,1296.0,34.2,97.36
2025,June,12,1,29.8,1296.0,1296.0,29.8,97.7
2025,June,13,1,29.0,1296.0,1296.0,29.0,97.76
2025,June,14,3,93.9,1296.0,432.0,31.3,92.75
2025,June,15,0,0.5,1296.0,,,99.96
2025,June,16,1,35.2,1296.0,1296.0,35.2,97.28
2025,June,17,1,29.1,1296.0,1296.0,29.1,97.75
2025,June,18,1,30.6,1296.0,1296.0,30.6,97.64
2025,June,19,0,0.0,1296.0,,,100.0
2025,June,20,3,95.9,1296.0,432.0,32.0,92.6
2025,June,21,0,0.0,1296.0,,,100.0
2025,June,22,1,28.7,1296.0,1296.0,28.7,97.79
2025,June,23,0,2.2,1296.0,,,99.83
2025,June,24,0,0.0,1296.0,,,100.0
2025,June,25,0,2.8,1296.0,,,99.78
2025,June,26,1,29.5,1296.0,1296.0,29.5,97.72
2025,June,27,1,31.0,1296.0,1296.0,31.0,97.61
2025,June,28,2,64.7,1296.0,648.0,32.4,95.01
2025,June,29,2,63.4,1296.0,648.0,31.7,95.11
2025,June,30,3,93.7,1296.0,432.0,31.2,92.77
2025,July,1,1,28.5,1161.3,1161.3,28.5,97.55
2025,July,2,3,80.0,1161.3,387.1,26.7,93.11
2025,July,3,2,54.1,1161.3,580.6,27.1,95.34
2025,July,4,3,79.5,1161.3,387.1,26.5,93.15
2025,July,5,1,26.6,1161.3,1161.3,26.6,97.71
2025,July,6,0,0.0,1161.3,,,100.0
2025,July,7,1,26.0,1161.3,1161.3,26.0,97.76
2025,July,8,0,0.0,1161.3,,,100.0
2025,July,9,0,0.0,1161.3,,,100.0
2025,July,10,3,77.0,1161.3,387.1,25.7,93.37
2025,July,11,1,25.4,1161.3,1161.3,25.4,97.81
2025,July,12,1,26.2,1161.3,1161.3,26.2,97.74
2025,July,13,0,2.7,1161.3,,,99.77
2025,July,14,3,78.9,1161.3,387.1,26.3,93.21
2025,July,15,1,24.3,1161.3,1161.3,24.3,97.91
2025,July,16,1,27.4,1161.3,1161.3,27.4,97.64
2025,July,17,1,25.8,1161.3,1161.3,25.8,97.78
2025,July,18,1,28.0,1161.3,1161.3,28.0,97.59
2025,July,19,1,26.7,1161.3,1161.3,26.7,97.7
2025,July,20,1,28.2,1161.3,1161.3,28.2,97.57
2025,July,21,2,54.7,1161.3,580.6,27.4,95.29
2025,July,22,3,80.6,1161.3,387.1,26.9,93.06
2025,July,23,2,52.3,1161.3,580.6,26.1,95.5
2025,July,24,2,53.2,1161.3,580.6,26.6,95.42
2025,July,25,0,0.3,1161.3,,,99.97
2025,July,26,0,0.8,1161.3,,,99.93
2025,July,27,2,53.7,1161.3,580.6,26.9,95.38
2025,July,28,0,1.9,1161.3,,,99.84
2025,July,29,0,0.0,1161.3,,,100.0
2025,July,30,1,25.7,1161.3,1161.3,25.7,97.79
2025,July,31,0,0.3,1161.3,,,99.97
2025,August,1,0,0.0,1207.7,,,100.0
2025,August,2,1,30.1,1207.7,1207.7,30.1,97.51
2025,August,3,2,58.1,1207.7,603.9,29.1,95.19
2025,August,4,1,28.3,1207.7,1207.7,28.3,97.66
2025,August,5,0,0.1,1207.7,,,99.99
2025,August,6,1,30.7,1207.7,1207.7,30.7,97.46
2025,August,7,1,29.1,1207.7,1207.7,29.1,97.59
2025,August,8,0,2.6,1207.7,,,99.78
2025,August,9,1,32.7,1207.7,1207.7,32.7,97.29
2025,August,10,2,57.7,1207.7,603.9,28.9,95.22
2025,August,11,1,28.6,1207.7,1207.7,28.6,97.63
2025,August,12,0,0.1,1207.7,,,99.99
2025,August,13,0,0.0,1207.7,,,100.0
2025,August,14,0,0.0,1207.7,,,100.0
2025,August,15,2,60.1,1207.7,603.9,30.1,95.02
2025,August,16,1,28.5,1207.7,1207.7,28.5,97.64
2025,August,17,0,0.5,1207.7,,,99.96
2025,August,18,1,29.3,1207.7,1207.7,29.3,97.57
2025,August,19,2,59.0,1207.7,603.9,29.5,95.11
2025,August,20,0,0.8,1207.7,,,99.93
2025,August,21,2,56.2,1207.7,603.9,28.1,95.35
2025,August,22,1,31.6,1207.7,1207.7,31.6,97.38
2025,August,23,1,31.2,1207.7,1207.7,31.2,97.42
2025,August,24,0,0.8,1207.7,,,99.93
2025,August,25,0,1.8,1207.7,,,99.85
2025,August,26,1,28.5,1207.7,1207.7,28.5,97.64
2025,August,27,0,1.3,1207.7,,,99.89
2025,August,28,2,58.9,1207.7,603.9,29.4,95.12
2025,August,29,1,29.5,1207.7,1207.7,29.5,97.56
2025,August,30,5,147.5,1207.7,241.5,29.5,87.79
2025,August,31,4,116.5,1207.7,301.9,29.1,90.35
2025,September,1,1,27.8,1248.0,1248.0,27.8,97.77
2025,September,2,0,2.8,1248.0,,,99.78
2025,September,3,1,26.4,1248.0,1248.0,26.4,97.88
2025,September,4,1,26.4,1248.0,1248.0,26.4,97.88
2025,September,5,0,0.0,1248.0,,,100.0
2025,September,6,3,75.0,1248.0,416.0,25.0,93.99
2025,September,7,1,25.5,1248.0,1248.0,25.5,97.96
2025,September,8,1,26.0,1248.0,1248.0,26.0,97.92
2025,September,9,0,0.3,1248.0,,,99.98
2025,September,10,0,2.4,1248.0,,,99.81
2025,September,11,1,24.8,1248.0,1248.0,24.8,98.01
2025,September,12,2,52.1,1248.0,624.0,26.1,95.83
2025,September,13,1,26.1,1248.0,1248.0,26.1,97.91
2025,September,14,0,1.6,1248.0,,,99.87
2025,September,15,1,24.7,1248.0,1248.0,24.7,98.02
2025,September,16,1,25.8,1248.0,1248.0,25.8,97.93
2025,September,17,1,25.3,1248.0,1248.0,25.3,97.97
2025,September,18,2,50.8,1248.0,624.0,25.4,95.93
2025,September,19,2,51.7,1248.0,624.0,25.9,95.86
2025,September,20,3,75.2,1248.0,416.0,25.1,93.97
2025,September,21,1,26.1,1248.0,1248.0,26.1,97.91
2025,September,22,2,53.2,1248.0,624.0,26.6,95.74
2025,September,23,2,50.5,1248.0,624.0,25.2,95.95
2025,September,24,3,75.0,1248.0,416.0,25.0,93.99
2025,September,25,2,49.8,1248.0,624.0,24.9,96.01
2025,September,26,2,49.9,1248.0,624.0,24.9,96.0
2025,September,27,0,0.0,1248.0,,,100.0
2025,September,28,1,22.4,1248.0,1248.0,22.4,98.21
2025,September,29,0,0.5,1248.0,,,99.96
2025,September,30,0,0.0,1248.0,,,100.0
2025,October,1,3,62.3,1254.2,418.1,20.8,95.03
2025,October,2,1,22.4,1254.2,1254.2,22.4,98.21
2025,October,3,3,61.1,1254.2,418.1,20.4,95.13
2025,October,4,1,21.6,1254.2,1254.2,21.6,98.28
2025,October,5,2,39.8,1254.2,627.1,19.9,96.83
2025,October,6,2,40.2,1254.2,627.1,20.1,96.79
2025,October,7,0,0.0,1254.2,,,100.0
2025,October,8,2,41.5,1254.2,627.1,20.8,96.69
2025,October,9,2,40.8,1254.2,627.1,20.4,96.75
2025,October,10,3,58.0,1254.2,418.1,19.3,95.38
2025,October,11,0,0.0,1254.2,,,100.0
2025,October,12,2,40.1,1254.2,627.1,20.1,96.8
2025,October,13,2,39.1,1254.2,627.1,19.6,96.88
2025,October,14,2,42.1,1254.2,627.1,21.1,96.64
